canal,url_canal,nome_video,url_video,data_visualizacao,part_of_day,year,month,day,day_name
悲しいs o r r o w,https://www.youtube.com/channel/UC04LZ4ci3R2nEJi4yRgBF_g,powfu - death bed (ft. beabadoobee) (prod. otterpop) (legendado)悲しいs o r r o w5 de mai. de 2020 21:31:34 BRT,https://www.youtube.com/watch?v=EMwsAzueoHw,2020-05-05 21:31:34,Night,2020,May,5,Tuesday
João Pedro - Empreendedor Digital,https://www.youtube.com/channel/UC-JceZS_LtxFif2iKu4R3Iw,RMJoão Pedro - Empreendedor Digital5 de mai. de 2020 20:03:54 BRT,https://www.youtube.com/watch?v=0CkRNozq0gA,2020-05-05 20:03:54,Evening,2020,May,5,Tuesday
파워볼 교수,https://www.youtube.com/channel/UCd-ia8mnkGt5zPZv1Ft_hhA,"파워볼 악명높은 그 패턴, 이번달 저희 30대 직장인 회원분 전재산날렸습니다파워볼 교수5 de mai. de 2020 19:56:12 BRT",https://www.youtube.com/watch?v=hOPqUrkPXM8,2020-05-05 19:56:12,Evening,2020,May,5,Tuesday
Agno black red,https://www.youtube.com/channel/UC-cANMGhn60ckHEalmMiHXw,DESVENDANDO TÉCNICAS #4 (degradê fácil e rápido) último vídeo do canal 😥Agno black red5 de mai. de 2020 17:23:48 BRT,https://www.youtube.com/watch?v=da-EqDYgccQ,2020-05-05 17:23:48,Evening,2020,May,5,Tuesday
Felipe Marques,https://www.youtube.com/channel/UC8N0BOjY3bk84ZdGU4zeWrw,Super Mario World todo zerado com todas as 96 fasesFelipe Marques5 de mai. de 2020 15:11:33 BRT,https://www.youtube.com/watch?v=eVARiXWmMMI,2020-05-05 15:11:33,Noon,2020,May,5,Tuesday
Ω VictorKratos Ω,https://www.youtube.com/channel/UCyZPowdAaY-rOf0_S7RBlrA,SUPER MARIO WORLD 100% 96 FASESΩ VictorKratos Ω5 de mai. de 2020 14:44:42 BRT,https://www.youtube.com/watch?v=cfYg0-tQMOg,2020-05-05 14:44:42,Noon,2020,May,5,Tuesday
Milene Toda,https://www.youtube.com/channel/UCA34HSdmg3hrE27wwgPijHA,COMO GERAR 2a VIA DE COMPROVANTE DO BANCO INTER?Milene Toda5 de mai. de 2020 11:22:18 BRT,https://www.youtube.com/watch?v=ZaVR0fLBcV4,2020-05-05 11:22:18,Morning,2020,May,5,Tuesday
ArkivaShqip,https://www.youtube.com/channel/UCUd0P7GJ_6UiLcIpfKH9sCQ,Bianca Junzell - Per veti te kam (Official Video HD)ArkivaShqip4 de mai. de 2020 23:41:12 BRT,https://www.youtube.com/watch?v=soXnx1F4rDI,2020-05-04 23:41:12,Night,2020,May,4,Monday
snes play,https://www.youtube.com/channel/UCy7ab8_2c-oE2zzB0Qj_EzQ,codigo de vidas infinitas de super mario worldsnes play4 de mai. de 2020 23:17:23 BRT,https://www.youtube.com/watch?v=41C-5kqTTyQ,2020-05-04 23:17:23,Night,2020,May,4,Monday
Gamer 099 TV,https://www.youtube.com/channel/UCavCahA1SAYK81F0jY8ChBw,Super Mario World - Como Conseguir 99 Vidas Em Uma FaseGamer 099 TV4 de mai. de 2020 23:13:25 BRT,https://www.youtube.com/watch?v=XaL_MlG7Szk,2020-05-04 23:13:25,Night,2020,May,4,Monday
Ronaldo Silva Tavares,https://www.youtube.com/channel/UCG-Z51rfq7cIv2Hd4YYM7Fg,Como ter vida infinita no super Mario worldRonaldo Silva Tavares4 de mai. de 2020 23:11:03 BRT,https://www.youtube.com/watch?v=Xzk9JGw4Ty8,2020-05-04 23:11:03,Night,2020,May,4,Monday
Léo Rauber,https://www.youtube.com/channel/UCfRK2MtR8NyoRnECN932DmQ,Como instalar controle super nintendo USB no ComputadorLéo Rauber4 de mai. de 2020 22:46:54 BRT,https://www.youtube.com/watch?v=BkF1_w7L24g,2020-05-04 22:46:54,Night,2020,May,4,Monday
Tv Meu Sertanejo,https://www.youtube.com/channel/UCJegn5glCWdJLOQaJ2YcJNA,LIVE de RICK e RENNER - PÚBLICO CRÍTICA ARROGÂNCIA DE RICK!Tv Meu Sertanejo4 de mai. de 2020 17:02:07 BRT,https://www.youtube.com/watch?v=ZM92BMeGOM0,2020-05-04 17:02:07,Evening,2020,May,4,Monday
TV E FAMOSOS,https://www.youtube.com/channel/UCbAeYOwrYBrtIIjS0rsNtDA,RICK DO RENNER DA XILIQUE EM LIVE E É DETONADO POR FÃSTV E FAMOSOS4 de mai. de 2020 16:58:19 BRT,https://www.youtube.com/watch?v=36ZMs2APGpU,2020-05-04 16:58:19,Noon,2020,May,4,Monday
Manual do Mundo,https://www.youtube.com/channel/UCKHhA5hN2UohhFDfNXB_cvQ,RODA QUE NÃO CAI! Como é possível? EXPERIÊNCIA de FÍSICAManual do Mundo4 de mai. de 2020 01:37:01 BRT,https://www.youtube.com/watch?v=j9K1JTOa9yg,2020-05-04 01:37:01,Late Night,2020,May,4,Monday
Manual do Mundo,https://www.youtube.com/channel/UCKHhA5hN2UohhFDfNXB_cvQ,O Tesla é tudo isso mesmo? Nós testamos!Manual do Mundo4 de mai. de 2020 01:12:03 BRT,https://www.youtube.com/watch?v=AGtDszVPgKo,2020-05-04 01:12:03,Late Night,2020,May,4,Monday
SAMIPRO,https://www.youtube.com/channel/UCRD0Np7AlyDVwCdgDGoayTQ,Aceleracion Tesla RoadsterSAMIPRO4 de mai. de 2020 01:10:12 BRT,https://www.youtube.com/watch?v=vB6llGlrm6Y,2020-05-04 01:10:12,Late Night,2020,May,4,Monday
MODO CARREIRA SOTO,https://www.youtube.com/channel/UCot9DELv0Avr0HclcekQCpg,Conheça a HISTÓRIA de ALEXMODO CARREIRA SOTO3 de mai. de 2020 21:54:23 BRT,https://www.youtube.com/watch?v=M7ywJJHobxU,2020-05-03 21:54:23,Night,2020,May,3,Sunday
Fenerbahçe SK,https://www.youtube.com/channel/UCgqlho3-8a6FmDqQm7Q6gJw,OBRIGADO ALEXFenerbahçe SK3 de mai. de 2020 21:46:33 BRT,https://www.youtube.com/watch?v=RLkP7TP8rCM,2020-05-03 21:46:33,Night,2020,May,3,Sunday
Desimpedidos,https://www.youtube.com/channel/UCFjrDmEnxrG5TRGVO0TPHLA,A Chapada do Nenê! - Desafio do FredDesimpedidos3 de mai. de 2020 21:30:37 BRT,https://www.youtube.com/watch?v=ekD2r0dfTqw,2020-05-03 21:30:37,Night,2020,May,3,Sunday
Desimpedidos,https://www.youtube.com/channel/UCFjrDmEnxrG5TRGVO0TPHLA,DESAFIO HISTÓRICO COM KAKÁ NO MORUMBI!Desimpedidos3 de mai. de 2020 21:05:35 BRT,https://www.youtube.com/watch?v=z_SEHTWJCLc,2020-05-03 21:05:35,Night,2020,May,3,Sunday
Desimpedidos,https://www.youtube.com/channel/UCFjrDmEnxrG5TRGVO0TPHLA,OS SEGREDOS DO REAL MADRID COM O MARCELODesimpedidos3 de mai. de 2020 20:35:26 BRT,https://www.youtube.com/watch?v=ETgWmPGw9Iw,2020-05-03 20:35:26,Evening,2020,May,3,Sunday
PELEJA,https://www.youtube.com/channel/UCA9M9BKgbytic_UpscwZnEQ,POR QUE ESSE CARA É TÃO ODIADO PELA TORCIDA DO BARCELONA | #RadarPELEJA 36PELEJA3 de mai. de 2020 20:15:15 BRT,https://www.youtube.com/watch?v=goTkDdatrJo,2020-05-03 20:15:15,Evening,2020,May,3,Sunday
Este é Craque da Bola,https://www.youtube.com/channel/UCm3eh8fqx8EfX1qa9KbpPLQ,LUÍS FIGO ● Barcelona ● Goals & SkillsEste é Craque da Bola3 de mai. de 2020 20:14:55 BRT,https://www.youtube.com/watch?v=G0VS-rPpBRc,2020-05-03 20:14:55,Evening,2020,May,3,Sunday
Desimpedidos,https://www.youtube.com/channel/UCFjrDmEnxrG5TRGVO0TPHLA,A TRETA ENTRE FIGO E FREDDesimpedidos3 de mai. de 2020 19:53:06 BRT,https://www.youtube.com/watch?v=6smPHCCWDoc,2020-05-03 19:53:06,Evening,2020,May,3,Sunday
magnusfutsal,https://www.youtube.com/channel/UCakKUewFQNHvjYBiQQepm8Q,Amistoso - MAGNUS 10x1 Taboão Futsalmagnusfutsal3 de mai. de 2020 19:42:28 BRT,https://www.youtube.com/watch?v=gC_0Uc5jus4,2020-05-03 19:42:28,Evening,2020,May,3,Sunday
magnusfutsal,https://www.youtube.com/channel/UCakKUewFQNHvjYBiQQepm8Q,Treino Físico + Técnico + Goleiromagnusfutsal3 de mai. de 2020 19:40:13 BRT,https://www.youtube.com/watch?v=Gq2tJhw-OdA,2020-05-03 19:40:13,Evening,2020,May,3,Sunday
Desimpedidos,https://www.youtube.com/channel/UCFjrDmEnxrG5TRGVO0TPHLA,É difícil ser profissa!Desimpedidos3 de mai. de 2020 19:01:39 BRT,https://www.youtube.com/watch?v=RJ0FBPohQNk,2020-05-03 19:01:39,Evening,2020,May,3,Sunday
Lindsey Stirling,https://www.youtube.com/channel/UCyC_4jvPzLiSkJkLIkA7B8g,Master of Tides - Lindsey StirlingLindsey Stirling3 de mai. de 2020 16:43:35 BRT,https://www.youtube.com/watch?v=RrutzRWXkKs,2020-05-03 16:43:35,Noon,2020,May,3,Sunday
Futebol Histórico!,https://www.youtube.com/channel/UC5X22iFBKlXPMYTOMgmVLQg,Vasco 7 x 1 São Paulo - Melhores Momentos (HD 720p) Campeonato Brasileiro 2001Futebol Histórico!3 de mai. de 2020 03:27:21 BRT,https://www.youtube.com/watch?v=zKWdhikDvoA,2020-05-03 03:27:21,Late Night,2020,May,3,Sunday
EDUARDO LIMA,https://www.youtube.com/channel/UCaPOiVg-kGuxE0hvZs1VS6g,A Liga 15/04/2014 Futebol Agentes vs PresosEDUARDO LIMA3 de mai. de 2020 02:56:09 BRT,https://www.youtube.com/watch?v=PGxMfk8lDg8,2020-05-03 02:56:09,Late Night,2020,May,3,Sunday
Daniel Zukerman,https://www.youtube.com/channel/UCj7CWOe7HA6js9y45U-Wq-A,O Impostor - Missão Impossivel com Tom CruiseDaniel Zukerman3 de mai. de 2020 02:23:49 BRT,https://www.youtube.com/watch?v=cPIxb9YRud0,2020-05-03 02:23:49,Late Night,2020,May,3,Sunday
Daniel Zukerman,https://www.youtube.com/channel/UCj7CWOe7HA6js9y45U-Wq-A,O Impostor com Silvio Santos.Daniel Zukerman3 de mai. de 2020 02:14:57 BRT,https://www.youtube.com/watch?v=dbWhSqRu4_o,2020-05-03 02:14:57,Late Night,2020,May,3,Sunday
Euro Fut,https://www.youtube.com/channel/UCwSnqMoMhWa3AWn3WEFpF-Q,Árbitro veste câmera em jogo do Real Madrid e o resultado é INCRÍVEL!Euro Fut3 de mai. de 2020 01:44:10 BRT,https://www.youtube.com/watch?v=dJTOSPl7d4k,2020-05-03 01:44:10,Late Night,2020,May,3,Sunday
Allvideos BR,https://www.youtube.com/channel/UCS2NKtgkFtmHgCid3HOiyGQ,TORCEDOR INVADE CAMPO COM UNIFORME DO REAL MADRID VEJAAllvideos BR3 de mai. de 2020 01:41:20 BRT,https://www.youtube.com/watch?v=mlNLncgkv_o,2020-05-03 01:41:20,Late Night,2020,May,3,Sunday
Khaligraph Jones,https://www.youtube.com/channel/UCRRSCAz5VJQqJHAIPgFVCxw,KHALIGRAPH JONES ft MASAUTI - HAO (OFFICIAL VIDEO)Khaligraph Jones2 de mai. de 2020 18:27:28 BRT,https://www.youtube.com/watch?v=UfKzKdk-zV8,2020-05-02 18:27:28,Evening,2020,May,2,Saturday
Padrão BR,https://www.youtube.com/channel/UCiQz4vzwa1pkPWSxaLZGE6A,Como é feito um carro de luxoPadrão BR2 de mai. de 2020 17:51:00 BRT,https://www.youtube.com/watch?v=brek7XLtXOM,2020-05-02 17:51:00,Evening,2020,May,2,Saturday
RG Games,https://www.youtube.com/channel/UCCNfT6Gwi_iQPVH-y0wFY6w,O melhor EMULADOR de SUPER NINTENDO para PC + jogos - TUTORIAL snes9xRG Games2 de mai. de 2020 16:38:55 BRT,https://www.youtube.com/watch?v=TRScvziRBv4,2020-05-02 16:38:55,Noon,2020,May,2,Saturday
Guile GamePlays E Tutoriais,https://www.youtube.com/channel/UCA4Mxyxo8yXLgoJffFd5s0Q,O Melhor Emulador De Super Nintendo Para Pc(Snes9x) 2019Guile GamePlays E Tutoriais2 de mai. de 2020 16:33:43 BRT,https://www.youtube.com/watch?v=VGRDqjUICJ4,2020-05-02 16:33:43,Noon,2020,May,2,Saturday
RG Games,https://www.youtube.com/channel/UCCNfT6Gwi_iQPVH-y0wFY6w,ZNES - Como jogar Super Nintendo pelo Computador | Emulador Super Nintendo - ATUALIZADO 2020RG Games2 de mai. de 2020 16:33:19 BRT,https://www.youtube.com/watch?v=jGme-ADR2rA,2020-05-02 16:33:19,Noon,2020,May,2,Saturday
FC Barcelona,https://www.youtube.com/channel/UC14UlmYlSNiQCBe9Eookf_A,INSIDE VIEW - Neymar Jr at Camp Nou (Barça - Valencia)FC Barcelona2 de mai. de 2020 16:16:09 BRT,https://www.youtube.com/watch?v=m9VFuVtMcHA,2020-05-02 16:16:09,Noon,2020,May,2,Saturday
Virgilio Franceschi Neto,https://www.youtube.com/channel/UCpk6Lp0StOupxFtXNBWVelA,Chegada dos jogadores do FC Barcelona no 'Camp Nou'Virgilio Franceschi Neto2 de mai. de 2020 16:15:13 BRT,https://www.youtube.com/watch?v=NGsHNxNz2e8,2020-05-02 16:15:13,Noon,2020,May,2,Saturday
Felipe Zamarioli,https://www.youtube.com/channel/UCYzDmJPdSjc1HdpQHeXR7xA,Messi chegando ao estádio Camp Nou em BarcelonaFelipe Zamarioli2 de mai. de 2020 16:14:24 BRT,https://www.youtube.com/watch?v=GO-zrQpptr8,2020-05-02 16:14:24,Noon,2020,May,2,Saturday
Daniel Zukerman,https://www.youtube.com/channel/UCj7CWOe7HA6js9y45U-Wq-A,Daniel Zukerman na estreia de Neymar pelo Barcelona.Daniel Zukerman2 de mai. de 2020 16:09:58 BRT,https://www.youtube.com/watch?v=Af7AkPFhwS0,2020-05-02 16:09:58,Noon,2020,May,2,Saturday
Programa Pânico Lab,https://www.youtube.com/channel/UCfxWYi2wFh4ma2uUCcH7VKg,APRENDIZES DE IMPOSTOR: OPERAÇÃO KIM KARDASHIANPrograma Pânico Lab2 de mai. de 2020 16:03:39 BRT,https://www.youtube.com/watch?v=urJtVb777fg,2020-05-02 16:03:39,Noon,2020,May,2,Saturday
Daniel Zukerman,https://www.youtube.com/channel/UCj7CWOe7HA6js9y45U-Wq-A,O Impostor persegue Brad Pitt e Angelina Jolie pelas ruas de HollywoodDaniel Zukerman2 de mai. de 2020 15:53:46 BRT,https://www.youtube.com/watch?v=GzzkQy2wNxI,2020-05-02 15:53:46,Noon,2020,May,2,Saturday
redetvHD3D,https://www.youtube.com/channel/UCDV6xPACrb2p1dRiijePaKA,Rede Tv! O Impostor no Casamento Real (2).movredetvHD3D2 de mai. de 2020 15:51:33 BRT,https://www.youtube.com/watch?v=S2fHwjWVtuA,2020-05-02 15:51:33,Noon,2020,May,2,Saturday
SportsHD,https://www.youtube.com/channel/UCU6JLYuerEUb7VrDd4zLihg,10 Vezes Que Kaká Fez O Mundo Inteiro Admirá-loSportsHD2 de mai. de 2020 15:50:51 BRT,https://www.youtube.com/watch?v=Bey7g-Fi_YU,2020-05-02 15:50:51,Noon,2020,May,2,Saturday
PELEJA,https://www.youtube.com/channel/UCA9M9BKgbytic_UpscwZnEQ,OLHA COMO O KAKÁ FOI RECEBIDO PELA TORCIDA DO MILAN | #PELEJAdrops 09PELEJA2 de mai. de 2020 15:49:31 BRT,https://www.youtube.com/watch?v=NWNnmd10eLM,2020-05-02 15:49:31,Noon,2020,May,2,Saturday
JhonTV,https://www.youtube.com/channel/UCdzcSamxKJK3IxtfkX6xllw,5 MANEIRAS DE SER BANIDO NO FREE FIRE !! VOCÊ FAZ E NÃO SABIA !JhonTV1 de mai. de 2020 15:41:49 BRT,https://www.youtube.com/watch?v=3OMfPxVEdz8,2020-05-01 15:41:49,Noon,2020,May,1,Friday
MOR Network,https://www.youtube.com/channel/UCkfMJApxxdy-h41xy_8AHNw,Sarah Blasko - All I Want (BENY Remix)MOR Network1 de mai. de 2020 15:04:35 BRT,https://www.youtube.com/watch?v=eBySr093wLQ,2020-05-01 15:04:35,Noon,2020,May,1,Friday
Heartbeat,https://www.youtube.com/channel/UCOw3s1cpjmZGzDuE_nOxwaQ,Native - OceanHeartbeat1 de mai. de 2020 14:53:24 BRT,https://www.youtube.com/watch?v=5PsruCnmP4A,2020-05-01 14:53:24,Noon,2020,May,1,Friday
Pablo Negri,https://www.youtube.com/channel/UCsmGC6On0UhjcGc4QbqppkQ,3 ESTRATÉGIAS PARA TRANSFORMAR SEU WHATSAPP EM UMA MÁQUINA DE VENDAS COMO AFILIADOPablo Negri1 de mai. de 2020 14:40:54 BRT,https://www.youtube.com/watch?v=5CaEPsGVvWU,2020-05-01 14:40:54,Noon,2020,May,1,Friday
悲しいs o r r o w,https://www.youtube.com/channel/UC04LZ4ci3R2nEJi4yRgBF_g,powfu - death bed (ft. beabadoobee) (prod. otterpop) (legendado)悲しいs o r r o w1 de mai. de 2020 14:40:08 BRT,https://www.youtube.com/watch?v=EMwsAzueoHw,2020-05-01 14:40:08,Noon,2020,May,1,Friday
Padrão BR,https://www.youtube.com/channel/UCiQz4vzwa1pkPWSxaLZGE6A,"Os videos mais satisfatorios do youtube, The #MostSatisfying Video in the WorldPadrão BR1 de mai. de 2020 12:51:19 BRT",https://www.youtube.com/watch?v=ZU1KTFS83rQ,2020-05-01 12:51:19,Morning,2020,May,1,Friday
O Cubo Notícias,https://www.youtube.com/channel/UChx7bt8H-uxqU_bJdO0ePDg,Real Madrid 1 x 0 Grêmio   Melhores Momentos da Final do Mundial de Clubes 2017O Cubo Notícias1 de mai. de 2020 11:48:33 BRT,https://www.youtube.com/watch?v=bW8cmDu00MU,2020-05-01 11:48:33,Morning,2020,May,1,Friday
Futebol Nacional,https://www.youtube.com/channel/UCRpuxdZGkUpiqPfsrqe1xoQ,"KAKÁ • Melhores Gols, Dribles, Arrancadas e PassesFutebol Nacional1 de mai. de 2020 11:46:37 BRT",https://www.youtube.com/watch?v=dihnz0won64,2020-05-01 11:46:37,Morning,2020,May,1,Friday
Rômulo Souza,https://www.youtube.com/channel/UC0o2hz0qacbY11wIqh3983A,Vasco x Real MadridRômulo Souza1 de mai. de 2020 11:42:18 BRT,https://www.youtube.com/watch?v=9zfSKVT-BLg,2020-05-01 11:42:18,Morning,2020,May,1,Friday
FIFATV,https://www.youtube.com/channel/UCpcTrCXblq78GZrTUTLWeBw,Manchester United v Vasco da Gama | FIFA Club World Championship 2000 | Match HighlightsFIFATV1 de mai. de 2020 11:39:47 BRT,https://www.youtube.com/watch?v=ZzkeCbQsiMs,2020-05-01 11:39:47,Morning,2020,May,1,Friday
Daniel Zukerman,https://www.youtube.com/channel/UCj7CWOe7HA6js9y45U-Wq-A,O Impostor invade a Sede do Google.Daniel Zukerman1 de mai. de 2020 04:06:22 BRT,https://www.youtube.com/watch?v=ppOg0qBmO-E,2020-05-01 04:06:22,Late Night,2020,May,1,Friday
Daniel Zukerman,https://www.youtube.com/channel/UCj7CWOe7HA6js9y45U-Wq-A,O Impostor no Casamento RealDaniel Zukerman1 de mai. de 2020 04:00:23 BRT,https://www.youtube.com/watch?v=0dGFpx6xPho,2020-05-01 04:00:23,Late Night,2020,May,1,Friday
Programa Pânico Lab,https://www.youtube.com/channel/UCfxWYi2wFh4ma2uUCcH7VKg,Impostor invade a festa do Oscar - PÂNICO MELHORES DE 2013Programa Pânico Lab1 de mai. de 2020 03:52:44 BRT,https://www.youtube.com/watch?v=EhcTJWP-bx0,2020-05-01 03:52:44,Late Night,2020,May,1,Friday
Daniel Zukerman,https://www.youtube.com/channel/UCj7CWOe7HA6js9y45U-Wq-A,O Impostor ABRAÇA Lady GagaDaniel Zukerman1 de mai. de 2020 03:39:15 BRT,https://www.youtube.com/watch?v=yg6GNERsWV0,2020-05-01 03:39:15,Late Night,2020,May,1,Friday
gilslopespanico,https://www.youtube.com/channel/UCjsvizgvapMUhcN4JTptR9Q,Pânico Na TV 07/08/2011 - O Impostor no Funeral de Amy Winehouse COMPLETO - PARTE 3gilslopespanico1 de mai. de 2020 03:37:57 BRT,https://www.youtube.com/watch?v=opKGPEuYkLU,2020-05-01 03:37:57,Late Night,2020,May,1,Friday
marcelomouradf,https://www.youtube.com/channel/UCpqX2hjTE1c1Isy7Yvc4ayg,Pânico no Adeus à Amy Winehouse Daniel Zukerman o impostor invade funeral e aparece na CNNmarcelomouradf1 de mai. de 2020 03:35:25 BRT,https://www.youtube.com/watch?v=uePAnhFIZGw,2020-05-01 03:35:25,Late Night,2020,May,1,Friday
Lyrics de Músicas,https://www.youtube.com/channel/UC0SD0EZcU6Yx6eiEBbRVd3Q,Lukas Graham - 7 Years (Tradução)Lyrics de Músicas1 de mai. de 2020 01:55:48 BRT,https://www.youtube.com/watch?v=jTWlGPMx1mo,2020-05-01 01:55:48,Late Night,2020,May,1,Friday
Kid Francescoli,https://www.youtube.com/channel/UCRDZWZf1Ts1CyewYoTovJAw,"Kid Francescoli - ""Moon"" (Official Video)Kid Francescoli1 de mai. de 2020 01:48:49 BRT",https://www.youtube.com/watch?v=fdixQDPA2h0,2020-05-01 01:48:49,Late Night,2020,May,1,Friday
EDEN,https://www.youtube.com/channel/UC-ZsN5evqmSVo3_SJyQe9yA,EDEN - drugs (official video)EDEN1 de mai. de 2020 01:20:53 BRT,https://www.youtube.com/watch?v=IjZ75qI5BOk,2020-05-01 01:20:53,Late Night,2020,May,1,Friday
Moose,https://www.youtube.com/channel/UCrtfRcVBw6BWRQ-xkySgi_A,London Grammar - Wasting My Young Years (Fading Soul Remix)Moose1 de mai. de 2020 01:13:03 BRT,https://www.youtube.com/watch?v=APiOE0Rtg50,2020-05-01 01:13:03,Late Night,2020,May,1,Friday
Spinnin' Records,https://www.youtube.com/channel/UCpDJl2EmP7Oh90Vylx0dZtA,"Alok, Zeeba and IRO - Ocean (Official Music Video)Spinnin' Records1 de mai. de 2020 01:03:35 BRT",https://www.youtube.com/watch?v=Cfj4fd53--s,2020-05-01 01:03:35,Late Night,2020,May,1,Friday
sad again,https://www.youtube.com/channel/UCVdTK6kwZtFrvTeXJ-G3Y8A,M83 - Wait [legendado]sad again1 de mai. de 2020 00:57:42 BRT,https://www.youtube.com/watch?v=QOKMyPDGM4k,2020-05-01 00:57:42,Late Night,2020,May,1,Friday
Honey Pie,https://www.youtube.com/channel/UC_mOJ33qmIqZq7fROoxiVNg,The Cinematic Orchestra -  To Build A Home  (Legendado)Honey Pie1 de mai. de 2020 00:52:06 BRT,https://www.youtube.com/watch?v=AYczo0J0Osg,2020-05-01 00:52:06,Late Night,2020,May,1,Friday
Chase Eagleson,https://www.youtube.com/channel/UCuczDG93UY0xzmdMe_QnaFA,Coldplay - The Scientist (Acoustic Cover)Chase Eagleson1 de mai. de 2020 00:46:32 BRT,https://www.youtube.com/watch?v=bllKLAiLo6g,2020-05-01 00:46:32,Late Night,2020,May,1,Friday
Alex Vargas,https://www.youtube.com/channel/UCCdrDfALqVgHQEf27bKRhAw,❤️️ Como fazer EBOOK de GRAÇA Passo a Passo e Ganhar Dinheiro Com EbooksAlex Vargas30 de abr. de 2020 22:27:08 BRT,https://www.youtube.com/watch?v=BgpIG62F3Tw,2020-04-30 22:27:08,Night,2020,April,30,Thursday
Khaligraph Jones,https://www.youtube.com/channel/UCRRSCAz5VJQqJHAIPgFVCxw,KHALIGRAPH JONES ft MASAUTI - HAO (OFFICIAL VIDEO)Khaligraph Jones30 de abr. de 2020 15:26:08 BRT,https://www.youtube.com/watch?v=UfKzKdk-zV8,2020-04-30 15:26:08,Noon,2020,April,30,Thursday
Compartilhando Ideias & Conhecimentos,https://www.youtube.com/channel/UCqD6q9c_RcQpWLJ8gBVRdcg,EMULADOR DE SUPER NINTENDO PARA XBOX 360 RGH + de 3.000 JOGOSCompartilhando Ideias & Conhecimentos30 de abr. de 2020 15:19:30 BRT,https://www.youtube.com/watch?v=8UeVk5-5Pss,2020-04-30 15:19:30,Noon,2020,April,30,Thursday
AnderLyneGames,https://www.youtube.com/channel/UC6ZksIzSek1bWYHPoUvFWZA,XBOX 360 TRAVADO E DESTRAVADO RODANDO ISO DE GAMES NO PENDRIVE ???AnderLyneGames30 de abr. de 2020 15:17:25 BRT,https://www.youtube.com/watch?v=Why-dBgNT6w,2020-04-30 15:17:25,Noon,2020,April,30,Thursday
Robgol Gamer,https://www.youtube.com/channel/UCsCCk4x7hx9wpVdWI-GWRKg,EMULADOR DE SUPER NINTENDO PARA XBOX 360 RGH + DE 3.125 ROMSRobgol Gamer30 de abr. de 2020 15:03:44 BRT,https://www.youtube.com/watch?v=2ufyuADXark,2020-04-30 15:03:44,Noon,2020,April,30,Thursday
Shady,https://www.youtube.com/channel/UCEqQLCOZhOJnxaxgAR_A8lA,SNES 360 Emulator (RGH)Shady30 de abr. de 2020 13:23:37 BRT,https://www.youtube.com/watch?v=sPnWacLMUD4,2020-04-30 13:23:37,Noon,2020,April,30,Thursday
MIRCMIRC RIPPER,https://www.youtube.com/channel/UCWRmQj0gwgVlJEsGQqttXqQ,A Tarde Sua Laryssa Nao vou esconder mais nada amea a Laryssa Oliveira 20 01 2014 mircmircMIRCMIRC RIPPER29 de abr. de 2020 14:34:25 BRT,https://www.youtube.com/watch?v=tO0866o-8sQ,2020-04-29 14:34:25,Noon,2020,April,29,Wednesday
juan tuber,https://www.youtube.com/channel/UCMt9oiDToIrZeV2qJw6yZ2w,Caso Laryssa Oliveira affair de Neymar video íntimo completo do WhatsAppjuan tuber29 de abr. de 2020 14:34:05 BRT,https://www.youtube.com/watch?v=x7sy51H6S5k,2020-04-29 14:34:05,Noon,2020,April,29,Wednesday
Programa Pânico Lab,https://www.youtube.com/channel/UCfxWYi2wFh4ma2uUCcH7VKg,PODEROSO E SUPOSTAS PEGUETES DE ROMÁRIO E NEYMARPrograma Pânico Lab29 de abr. de 2020 14:21:35 BRT,https://www.youtube.com/watch?v=9aSAukUiJ8Q,2020-04-29 14:21:35,Noon,2020,April,29,Wednesday
Programa Pânico Lab,https://www.youtube.com/channel/UCfxWYi2wFh4ma2uUCcH7VKg,PODEROSO CASTIGA VAMPETA E DENILSONPrograma Pânico Lab29 de abr. de 2020 14:15:39 BRT,https://www.youtube.com/watch?v=VqHekcfcYnE,2020-04-29 14:15:39,Noon,2020,April,29,Wednesday
Filipe Bittencourt,https://www.youtube.com/channel/UCFbgexq_RZbwdKsLFyeXlag,Como usar o pixel do Facebook e colocar no siteFilipe Bittencourt29 de abr. de 2020 12:04:34 BRT,https://www.youtube.com/watch?v=8aHUxHD3oCI,2020-04-29 12:04:34,Morning,2020,April,29,Wednesday
Gell Balões,https://www.youtube.com/channel/UC39q7ywO7QNehqbEQ9PJRrQ,LAPIDADO 15 T. ART PERFEIÇÃO SP By Gell BalõesGell Balões29 de abr. de 2020 03:00:28 BRT,https://www.youtube.com/watch?v=cXmNnOe0cV0,2020-04-29 03:00:28,Late Night,2020,April,29,Wednesday
Gell Balões,https://www.youtube.com/channel/UC39q7ywO7QNehqbEQ9PJRrQ,PIÃO 65 T. SPAWN SUZANO SP By Gell BalõesGell Balões29 de abr. de 2020 02:58:52 BRT,https://www.youtube.com/watch?v=3ijIVAXGZnY,2020-04-29 02:58:52,Late Night,2020,April,29,Wednesday
Rio de Nojeira,https://www.youtube.com/channel/UCqVdpM6Hx4d7HR4zLmjLZpw,Cai cai balão - Rio de NojeiraRio de Nojeira29 de abr. de 2020 02:55:56 BRT,https://www.youtube.com/watch?v=H9AsSbytUTM,2020-04-29 02:55:56,Late Night,2020,April,29,Wednesday
